ID,Target
20160101_51.5_-83.5,0.026538352
20160101_51.5_-82.5,-0.021067403
20160101_51.5_-81.5,-0.0940113
20160101_51.5_-80.5,-0.1823722
20160101_51.5_-79.5,-0.27105594
20160101_51.5_-78.5,-0.34802762
20160101_51.5_-77.5,-0.4088811
20160101_51.5_-76.5,-0.45469907
20160101_51.5_-75.5,-0.48859072
20160101_51.5_-74.5,-0.51359004
20160101_51.5_-73.5,-0.5319669
20160101_51.5_-72.5,-0.54521245
20160101_51.5_-71.5,-0.5541783
20160101_51.5_-70.5,-0.55916643
20160101_51.5_-69.5,-0.5599174
20160101_51.5_-68.5,-0.55550486
20160101_51.5_-67.5,-0.54424614
20160101_51.5_-66.5,-0.5239957
20160101_51.5_-65.5,-0.49333125
20160101_51.5_-64.5,-0.45320833
20160101_51.5_-63.5,-0.40756416
20160101_51.5_-62.5,-0.36259416
20160101_51.5_-61.5,-0.32545283
20160101_51.5_-60.5,-0.3026998
20160101_51.5_-59.5,-0.29899758
20160101_51.5_-58.5,-0.3165588
20160101_51.5_-57.5,-0.35492015
20160101_51.5_-56.5,-0.41014624
20160101_51.5_-55.5,-0.47371778
20160101_51.5_-9.5,0.4654723
20160101_51.5_-3.5,0.35500434
20160101_51.5_-2.5,0.3118678
20160101_51.5_-1.5,0.26599512
20160101_51.5_-0.5,0.22364077
20160101_51.5_0.5,0.19242315
20160101_51.5_3.5,0.20845419
20160101_51.5_4.5,0.25110388
20160101_51.5_5.5,0.30693883
20160101_51.5_6.5,0.36821488
20160101_51.5_7.5,0.42640752
20160101_51.5_8.5,0.4760513
20160101_51.5_9.5,0.5155804
20160101_51.5_10.5,0.5457509
20160101_51.5_11.5,0.5681209
20160101_51.5_12.5,0.58426946
20160101_51.5_13.5,0.595543
20160101_51.5_14.5,0.6030444
20160101_51.5_15.5,0.60766435
20160101_51.5_16.5,0.6100732
20160101_51.5_17.5,0.61068845
20160101_51.5_18.5,0.6096747
20160101_51.5_19.5,0.60702085
20160101_51.5_20.5,0.6027089
20160101_51.5_21.5,0.5969306
20160101_51.5_22.5,0.59024215
20160101_51.5_23.5,0.5835413
20160101_51.5_24.5,0.5778596
20160101_51.5_25.5,0.5740603
20160101_51.5_26.5,0.57252836
20160101_51.5_27.5,0.5729811
20160101_51.5_28.5,0.57460135
20160101_51.5_29.5,0.5764556
20160101_51.5_30.5,0.57786703
20160101_51.5_31.5,0.57851577
20160101_51.5_32.5,0.57833236
20160101_51.5_33.5,0.5773477
20160101_51.5_34.5,0.57557505
20160101_51.5_35.5,0.5729221
20160101_51.5_36.5,0.56912774
20160101_51.5_37.5,0.56371623
20160101_51.5_38.5,0.555948
20160101_51.5_39.5,0.5447305
20160101_51.5_40.5,0.5284502
20160101_51.5_41.5,0.50470096
20160101_51.5_42.5,0.46994057
20160101_51.5_43.5,0.41933405
20160101_51.5_44.5,0.3476691
20160101_51.5_45.5,0.25306594
20160101_51.5_46.5,0.14357814
20160101_51.5_47.5,0.039500244
20160101_51.5_48.5,-0.03645501
20160101_51.5_49.5,-0.07098154
20160101_51.5_50.5,-0.061241493
20160101_51.5_51.5,-0.011366733
20160101_51.5_52.5,0.067519926
20160101_51.5_53.5,0.15750465
20160101_51.5_54.5,0.24055631
20160101_51.5_55.5,0.3060605
20160101_51.5_56.5,0.3514272
20160101_51.5_57.5,0.37826812
20160101_51.5_58.5,0.38892674
20160101_51.5_59.5,0.38470453
20160101_51.5_60.5,0.3651436
20160101_51.5_61.5,0.327644
20160101_51.5_62.5,0.26723856
20160101_51.5_63.5,0.17726432
20160101_51.5_64.5,0.05313486
20160101_51.5_65.5,-0.09896179
20160101_51.5_66.5,-0.25540325
20160101_51.5_67.5,-0.38596725
20160101_51.5_68.5,-0.47596797
20160101_51.5_69.5,-0.5299275
20160101_51.5_70.5,-0.5585726
20160101_51.5_71.5,-0.570443
20160101_51.5_72.5,-0.5706615
20160101_51.5_73.5,-0.56198394
20160101_51.5_74.5,-0.5459433
20160101_51.5_75.5,-0.523682
20160101_51.5_76.5,-0.49642467
20160101_51.5_77.5,-0.46555644
20160101_51.5_78.5,-0.43239152
20160101_51.5_79.5,-0.39788917
20160101_51.5_80.5,-0.36256272
20160101_51.5_81.5,-0.3266034
20160101_51.5_82.5,-0.2900761
20160101_51.5_83.5,-0.25306138
20160101_51.5_84.5,-0.21568446
20160101_51.5_85.5,-0.17803162
20160101_51.5_86.5,-0.14002383
20160101_51.5_87.5,-0.1013564
20160101_51.5_88.5,-0.06159425
20160101_51.5_89.5,-0.020443296
20160101_51.5_90.5,0.021854913
20160101_51.5_91.5,0.06409243
20160101_51.5_92.5,0.103815295
20160101_51.5_93.5,0.13760976
20160101_51.5_94.5,0.16220054
20160101_51.5_95.5,0.17587465
20160101_51.5_96.5,0.17924802
20160101_51.5_97.5,0.17477432
20160101_51.5_98.5,0.165469
20160101_51.5_99.5,0.15382557
20160101_51.5_100.5,0.14132175
20160101_51.5_101.5,0.12832722
20160101_51.5_102.5,0.11419391
20160101_51.5_103.5,0.0974895
20160101_51.5_104.5,0.07638218
20160101_51.5_105.5,0.04914885
20160101_51.5_106.5,0.014773933
20160101_51.5_107.5,-0.026393281
20160101_51.5_108.5,-0.0721034
20160101_51.5_109.5,-0.118244745
20160101_51.5_110.5,-0.15988918
20160101_51.5_111.5,-0.192992
20160101_51.5_112.5,-0.2155838
20160101_51.5_113.5,-0.22784913
20160101_51.5_114.5,-0.23157354
20160101_51.5_115.5,-0.22956489
20160101_51.5_116.5,-0.22518577
20160101_51.5_117.5,-0.22186433
20160101_51.5_118.5,-0.22250609
20160101_51.5_119.5,-0.22892539
20160101_51.5_120.5,-0.24152252
20160101_51.5_121.5,-0.2593662
20160101_51.5_122.5,-0.28066644
20160101_51.5_123.5,-0.30343422
20160101_51.5_124.5,-0.32604578
20160101_51.5_125.5,-0.3475102
20160101_51.5_126.5,-0.36741397
20160101_51.5_127.5,-0.38565427
20160101_51.5_128.5,-0.4021135
20160101_51.5_129.5,-0.4164073
20160101_51.5_130.5,-0.4277867
20160101_51.5_131.5,-0.43521604
20160101_51.5_132.5,-0.43759117
20160101_51.5_133.5,-0.43403965
20160101_51.5_134.5,-0.42424253
20160101_51.5_135.5,-0.40874404
20160101_51.5_136.5,-0.38924193
20160101_51.5_137.5,-0.3688406
20160101_51.5_138.5,-0.3521229
20160101_51.5_139.5,-0.34473184
20160101_51.5_140.5,-0.35216558
20160101_51.5_142.5,-0.41931587
20160101_51.5_157.5,0.46387497
20160101_52.5_-131.5,0.59837
20160101_52.5_-128.5,0.6320753
20160101_52.5_-127.5,0.63609904
20160101_52.5_-126.5,0.6381988
20160101_52.5_-125.5,0.638598
20160101_52.5_-124.5,0.6408292
20160101_52.5_-123.5,0.6338331
20160101_52.5_-122.5,0.6277341
20160101_52.5_-121.5,0.6176664
20160101_52.5_-120.5,0.60173774
20160101_52.5_-119.5,0.57657486
20160101_52.5_-118.5,0.537008
20160101_52.5_-117.5,0.4765898
20160101_52.5_-116.5,0.39189917
20160101_52.5_-115.5,0.29072127
20160101_52.5_-114.5,0.1933004
20160101_52.5_-113.5,0.12028019
20160101_52.5_-112.5,0.08130929
20160101_52.5_-111.5,0.07458202
20160101_52.5_-110.5,0.09211941
20160101_52.5_-109.5,0.12407028
20160101_52.5_-108.5,0.16115057
20160101_52.5_-107.5,0.19602665
20160101_52.5_-106.5,0.22378151
20160101_52.5_-105.5,0.24156578
20160101_52.5_-104.5,0.24786581
20160101_52.5_-103.5,0.24183267
20160101_52.5_-102.5,0.22290377
20160101_52.5_-101.5,0.19078909
20160101_52.5_-100.5,0.14582081
20160101_52.5_-99.5,0.089555964
20160101_52.5_-98.5,0.025281595
20160101_52.5_-97.5,-0.04212708
20160101_52.5_-96.5,-0.10719972
20160101_52.5_-95.5,-0.16508797
20160101_52.5_-94.5,-0.21218304
20160101_52.5_-93.5,-0.24596304
20160101_52.5_-92.5,-0.26436442
20160101_52.5_-91.5,-0.26502994
20160101_52.5_-90.5,-0.24503472
20160101_52.5_-89.5,-0.20253433
20160101_52.5_-88.5,-0.14144091
20160101_52.5_-87.5,-0.07433837
20160101_52.5_-86.5,-0.017567692
20160101_52.5_-85.5,0.016275624
20160101_52.5_-84.5,0.021261565
20160101_52.5_-83.5,-0.003522802
20160101_52.5_-82.5,-0.055292245
20160101_52.5_-81.5,-0.12670943
20160101_52.5_-78.5,-0.3416951
20160101_52.5_-77.5,-0.3899298
20160101_52.5_-76.5,-0.4263234
20160101_52.5_-75.5,-0.45340502
20160101_52.5_-74.5,-0.4733285
20160101_52.5_-73.5,-0.4875576
20160101_52.5_-72.5,-0.49687326
20160101_52.5_-71.5,-0.50143766
20160101_52.5_-70.5,-0.5008055
20160101_52.5_-69.5,-0.49386212
20160101_52.5_-68.5,-0.47876185
20160101_52.5_-67.5,-0.45315367
20160101_52.5_-66.5,-0.41524404
20160101_52.5_-65.5,-0.36568046
20160101_52.5_-64.5,-0.3085516
20160101_52.5_-63.5,-0.25019822
20160101_52.5_-62.5,-0.19744174
20160101_52.5_-61.5,-0.15668768
20160101_52.5_-60.5,-0.13338153
20160101_52.5_-59.5,-0.13158995
20160101_52.5_-58.5,-0.15401722
20160101_52.5_-57.5,-0.20206505
20160101_52.5_-56.5,-0.27475885
20160101_52.5_-9.5,0.49465093
20160101_52.5_-8.5,0.5043348
20160101_52.5_-7.5,0.50166255
20160101_52.5_-6.5,0.489251
20160101_52.5_-4.5,0.43710998
20160101_52.5_-3.5,0.39462036
20160101_52.5_-2.5,0.3383907
20160101_52.5_-1.5,0.269277
20160101_52.5_-0.5,0.21215539
20160101_52.5_0.5,0.123929635
20160101_52.5_1.5,0.069961004
20160101_52.5_5.5,0.10176583
20160101_52.5_6.5,0.16957103
20160101_52.5_7.5,0.2500078
20160101_52.5_8.5,0.33103043
20160101_52.5_9.5,0.4027645
20160101_52.5_10.5,0.46114552
20160101_52.5_11.5,0.5063395
20160101_52.5_12.5,0.54022056
20160101_52.5_13.5,0.56500703
20160101_52.5_14.5,0.5827318
20160101_52.5_15.5,0.5950546
20160101_52.5_16.5,0.6031723
20160101_52.5_17.5,0.6077677
20160101_52.5_18.5,0.60901093
20160101_52.5_19.5,0.606639
20160101_52.5_20.5,0.60014963
20160101_52.5_21.5,0.5891475
20160101_52.5_22.5,0.57381904
20160101_52.5_23.5,0.5553902
20160101_52.5_24.5,0.5363124
20160101_52.5_25.5,0.5198655
20160101_52.5_26.5,0.50907564
20160101_52.5_27.5,0.5054888
20160101_52.5_28.5,0.5086983
20160101_52.5_29.5,0.5168633
20160101_52.5_30.5,0.52762496
20160101_52.5_31.5,0.5388171
20160101_52.5_32.5,0.54882336
20160101_52.5_33.5,0.55666035
20160101_52.5_34.5,0.5618686
20160101_52.5_35.5,0.5642933
20160101_52.5_36.5,0.563855
20160101_52.5_37.5,0.56036574
20160101_52.5_38.5,0.55339074
20160101_52.5_39.5,0.5421134
20160101_52.5_40.5,0.5251659
20160101_52.5_41.5,0.50041544
20160101_52.5_42.5,0.46477544
20160101_52.5_43.5,0.4143504
20160101_52.5_44.5,0.3456859
20160101_52.5_45.5,0.25909096
20160101_52.5_46.5,0.16289751
20160101_52.5_47.5,0.07320345
20160101_52.5_48.5,0.0063287346
20160101_52.5_49.5,-0.028353943
20160101_52.5_50.5,-0.02902732
20160101_52.5_51.5,0.00093670207
20160101_52.5_52.5,0.054173533
20160101_52.5_53.5,0.11996746
20160101_52.5_54.5,0.18654314
20160101_52.5_55.5,0.24449922
20160101_52.5_56.5,0.28867084
20160101_52.5_57.5,0.31746432
20160101_52.5_58.5,0.33102694
20160101_52.5_59.5,0.3296475
20160101_52.5_60.5,0.31278178
20160101_52.5_61.5,0.2785676
20160101_52.5_62.5,0.22379896
20160101_52.5_63.5,0.14480813
20160101_52.5_64.5,0.040188365
20160101_52.5_65.5,-0.08457526
20160101_52.5_66.5,-0.21435757
20160101_52.5_67.5,-0.32973346
20160101_52.5_68.5,-0.41807234
20160101_52.5_69.5,-0.47806937
20160101_52.5_70.5,-0.51489043
20160101_52.5_71.5,-0.53455156
20160101_52.5_72.5,-0.54171973
20160101_52.5_73.5,-0.5396507
20160101_52.5_74.5,-0.5306792
20160101_52.5_75.5,-0.5166074
20160101_52.5_76.5,-0.49885207
20160101_52.5_77.5,-0.47842413
20160101_52.5_78.5,-0.45585668
20160101_52.5_79.5,-0.43118343
20160101_52.5_80.5,-0.40405327
20160101_52.5_81.5,-0.3739972
20160101_52.5_82.5,-0.34074467
20160101_52.5_83.5,-0.30444023
20160101_52.5_84.5,-0.26565942
20160101_52.5_85.5,-0.22521704
20160101_52.5_86.5,-0.1838693
20160101_52.5_87.5,-0.14207248
20160101_52.5_88.5,-0.09989877
20160101_52.5_89.5,-0.057115246
20160101_52.5_90.5,-0.013433559
20160101_52.5_91.5,0.031013552
20160101_52.5_92.5,0.07508236
20160101_52.5_93.5,0.1163508
20160101_52.5_94.5,0.15157318
20160101_52.5_95.5,0.17789043
20160101_52.5_96.5,0.1942048
20160101_52.5_97.5,0.20152728
20160101_52.5_98.5,0.20204876
20160101_52.5_99.5,0.1979784
20160101_52.5_100.5,0.19089887
20160101_52.5_101.5,0.18159363
20160101_52.5_102.5,0.17010693
20160101_52.5_103.5,0.15591623
20160101_52.5_104.5,0.13816507
20160101_52.5_105.5,0.11590882
20160101_52.5_106.5,0.08837258
20160101_52.5_107.5,0.05527813
20160101_52.5_108.5,0.017269097
20160101_52.5_109.5,-0.023682306
20160101_52.5_110.5,-0.06422851
20160101_52.5_111.5,-0.10499552
20160101_52.5_112.5,-0.12870172
20160101_52.5_113.5,-0.1475156
20160101_52.5_114.5,-0.15688983
20160101_52.5_115.5,-0.15852459
20160101_52.5_116.5,-0.15542656
20160101_52.5_117.5,-0.15145198
20160101_52.5_118.5,-0.15053485
20160101_52.5_119.5,-0.1557121
20160101_52.5_120.5,-0.1683597
20160101_52.5_121.5,-0.1879954
20160101_52.5_122.5,-0.21267213
20160101_52.5_123.5,-0.23973921
20160101_52.5_124.5,-0.2666613
20160101_52.5_125.5,-0.29159376
20160101_52.5_126.5,-0.31355667
20160101_52.5_127.5,-0.33227
20160101_52.5_128.5,-0.34783745
20160101_52.5_129.5,-0.36044168
20160101_52.5_130.5,-0.3701428
20160101_52.5_131.5,-0.3768189
20160101_52.5_132.5,-0.38025302
20160101_52.5_133.5,-0.38033774
20160101_52.5_134.5,-0.377346
20160101_52.5_135.5,-0.37221214
20160101_52.5_136.5,-0.36676162
20160101_52.5_137.5,-0.363771
20160101_52.5_138.5,-0.3666875
20160101_52.5_139.5,-0.37888837
20160101_52.5_140.5,-0.40248895
20160101_52.5_141.5,-0.43689767
20160101_52.5_142.5,-0.47795933
20160101_52.5_156.5,0.253056
20160101_52.5_157.5,0.4002845
20160101_52.5_158.5,0.48919997
20160101_53.5_-167.5,-0.55207056
20160101_53.5_-132.5,0.6511521
20160101_53.5_-129.5,0.6545474
20160101_53.5_-128.5,0.6538058
20160101_53.5_-127.5,0.6523388
20160101_53.5_-126.5,0.6500177
20160101_53.5_-125.5,0.646565
20160101_53.5_-124.5,0.64151084
20160101_53.5_-123.5,0.63410264
20160101_53.5_-122.5,0.6231485
20160101_53.5_-121.5,0.6067726
20160101_53.5_-120.5,0.5821045
20160101_53.5_-119.5,0.54512405
20160101_53.5_-118.5,0.49145392
20160101_53.5_-117.5,0.41956702
20160101_53.5_-116.5,0.33604714
20160101_53.5_-115.5,0.25643104
20160101_53.5_-114.5,0.19707912
20160101_53.5_-113.5,0.1666789
20160101_53.5_-112.5,0.16471152
20160101_53.5_-111.5,0.1842735
20160101_53.5_-110.5,0.21560581
20160101_53.5_-109.5,0.249221
20160101_53.5_-108.5,0.27802187
20160101_53.5_-107.5,0.29783276
20160101_53.5_-106.5,0.30666104
20160101_53.5_-105.5,0.30360985
20160101_53.5_-104.5,0.28808308
20160101_53.5_-103.5,0.25946218
20160101_53.5_-102.5,0.21724206
20160101_53.5_-101.5,0.1615926
20160101_53.5_-100.5,0.094214104
20160101_53.5_-99.5,0.019028584
20160101_53.5_-98.5,-0.05811249
20160101_53.5_-97.5,-0.13106222
20160101_53.5_-96.5,-0.19520013
20160101_53.5_-95.5,-0.24800202
20160101_53.5_-94.5,-0.28844318
20160101_53.5_-93.5,-0.316048
20160101_53.5_-92.5,-0.33001062
20160101_53.5_-91.5,-0.3285605
20160101_53.5_-90.5,-0.30909774
20160101_53.5_-89.5,-0.2702532
20160101_53.5_-88.5,-0.21559778
20160101_53.5_-87.5,-0.15498947
20160101_53.5_-86.5,-0.10147628
20160101_53.5_-85.5,-0.0662605
20160101_53.5_-84.5,-0.05531786
20160101_53.5_-83.5,-0.06950466
20160101_53.5_-82.5,-0.1056192
20160101_53.5_-78.5,-0.31290755
20160101_53.5_-77.5,-0.3489525
20160101_53.5_-76.5,-0.37632725
20160101_53.5_-75.5,-0.39657032
20160101_53.5_-74.5,-0.41114673
20160101_53.5_-73.5,-0.42112944
20160101_53.5_-72.5,-0.42705962
20160101_53.5_-71.5,-0.42886072
20160101_53.5_-70.5,-0.42576915
20160101_53.5_-69.5,-0.4162923
20160101_53.5_-68.5,-0.3982796
20160101_53.5_-67.5,-0.36932546
20160101_53.5_-66.5,-0.327758
20160101_53.5_-65.5,-0.27397183
20160101_53.5_-64.5,-0.2109223
20160101_53.5_-63.5,-0.14324927
20160101_53.5_-62.5,-0.07657899
20160101_53.5_-61.5,-0.017391896
20160101_53.5_-60.5,0.027903795
20160101_53.5_-59.5,0.054449532
20160101_53.5_-58.5,0.05906543
20160101_53.5_-57.5,0.03867807
20160101_53.5_-56.5,-0.01154442
20160101_53.5_-9.5,0.51712644
20160101_53.5_-8.5,0.5267082
20160101_53.5_-7.5,0.5244929
20160101_53.5_-6.5,0.51240027
20160101_53.5_-2.5,0.3421622
20160101_53.5_-1.5,0.25398606
20160101_53.5_-0.5,0.15044677
20160101_53.5_7.5,-0.022873215
20160101_53.5_8.5,0.06517898
20160101_53.5_9.5,0.16400152
20160101_53.5_10.5,0.26216608
20160101_53.5_11.5,0.3494992
20160101_53.5_12.5,0.42080718
20160101_53.5_13.5,0.4756434
20160101_53.5_14.5,0.5161475
20160101_53.5_15.5,0.54519653
20160101_53.5_16.5,0.5653539
20160101_53.5_17.5,0.5784145
20160101_53.5_18.5,0.5852779
20160101_53.5_19.5,0.58597803
20160101_53.5_20.5,0.5798349
20160101_53.5_21.5,0.5658145
20160101_53.5_22.5,0.5432601
20160101_53.5_23.5,0.513038
20160101_53.5_24.5,0.4785954
20160101_53.5_25.5,0.4458321
20160101_53.5_26.5,0.42126596
20160101_53.5_27.5,0.4095728
20160101_53.5_28.5,0.41204986
20160101_53.5_29.5,0.42661926
20160101_53.5_30.5,0.44902474
20160101_53.5_31.5,0.47442412
20160101_53.5_32.5,0.49869567
20160101_53.5_33.5,0.5191429
20160101_53.5_34.5,0.53452975
20160101_53.5_35.5,0.5446407
20160101_53.5_36.5,0.54972357
20160101_53.5_37.5,0.5500563
20160101_53.5_38.5,0.54568183
20160101_53.5_39.5,0.5362507
20160101_53.5_40.5,0.52090657
20160101_53.5_41.5,0.49820122
20160101_53.5_42.5,0.46611035
20160101_53.5_43.5,0.4223721
20160101_53.5_44.5,0.3655384
20160101_53.5_45.5,0.2969349
20160101_53.5_46.5,0.22252613
20160101_53.5_47.5,0.15231352
20160101_53.5_48.5,0.096576504
20160101_53.5_49.5,0.06207384
20160101_53.5_50.5,0.05095557
20160101_53.5_51.5,0.061622668
20160101_53.5_52.5,0.08980805
20160101_53.5_53.5,0.12941548
20160101_53.5_54.5,0.17351153
20160101_53.5_55.5,0.21561377
20160101_53.5_56.5,0.25078687
20160101_53.5_57.5,0.27598733
20160101_53.5_58.5,0.28963947
20160101_53.5_59.5,0.2908662
20160101_53.5_60.5,0.27877897
20160101_53.5_61.5,0.252025
20160101_53.5_62.5,0.20870823
20160101_53.5_63.5,0.14690207
20160101_53.5_64.5,0.06606159
20160101_53.5_65.5,-0.030787949
20160101_53.5_66.5,-0.13555397
20160101_53.5_67.5,-0.23665904
20160101_53.5_68.5,-0.32377324
20160101_53.5_69.5,-0.3917478
20160101_53.5_70.5,-0.44058368
20160101_53.5_71.5,-0.47297418
20160101_53.5_72.5,-0.49221432
20160101_53.5_73.5,-0.5012823
20160101_53.5_74.5,-0.50262654
20160101_53.5_75.5,-0.4981651
20160101_53.5_76.5,-0.48929766
20160101_53.5_77.5,-0.47691813
20160101_53.5_78.5,-0.46145576
20160101_53.5_79.5,-0.44294354
20160101_53.5_80.5,-0.42111963
20160101_53.5_81.5,-0.39559844
20160101_53.5_82.5,-0.36611453
20160101_53.5_83.5,-0.33276686
20160101_53.5_84.5,-0.2961401
20160101_53.5_85.5,-0.25720644
20160101_53.5_86.5,-0.2170282
20160101_53.5_87.5,-0.17640723
20160101_53.5_88.5,-0.13563386
20160101_53.5_89.5,-0.09443594
20160101_53.5_90.5,-0.05221494
20160101_53.5_91.5,-0.008576991
20160101_53.5_92.5,0.03601834
20160101_53.5_93.5,0.07983555
20160101_53.5_94.5,0.11996181
20160101_53.5_95.5,0.15313312
20160101_53.5_96.5,0.17714351
20160101_53.5_97.5,0.1917915
20160101_53.5_98.5,0.19853689
20160101_53.5_99.5,0.19946933
20160101_53.5_100.5,0.19651051
20160101_53.5_101.5,0.19106773
20160101_53.5_102.5,0.18397114
20160101_53.5_103.5,0.17553706
20160101_53.5_104.5,0.16567962
20160101_53.5_105.5,0.154026
20160101_53.5_106.5,0.14002919
20160101_53.5_107.5,0.12310953
20160101_53.5_108.5,0.102870114
20160101_53.5_109.5,0.079399556
20160101_53.5_110.5,0.053607337
20160101_53.5_111.5,0.027398571
20160101_53.5_112.5,0.0033869317
20160101_53.5_113.5,-0.015928496
20160101_53.5_114.5,-0.02907266
20160101_53.5_115.5,-0.036093973
20160101_53.5_116.5,-0.038630594
20160101_53.5_117.5,-0.03962245
20160101_53.5_118.5,-0.04256942
20160101_53.5_119.5,-0.050472967
20160101_53.5_120.5,-0.064958215
20160101_53.5_121.5,-0.085945375
20160101_53.5_122.5,-0.11187136
20160101_53.5_123.5,-0.14028586
20160101_53.5_124.5,-0.16859756
20160101_53.5_125.5,-0.19471183
20160101_53.5_126.5,-0.2173643
20160101_53.5_127.5,-0.23614085
20160101_53.5_128.5,-0.25130513
20160101_53.5_129.5,-0.26355857
20160101_53.5_130.5,-0.27380866
20160101_53.5_131.5,-0.28298852
20160101_53.5_132.5,-0.2919598
20160101_53.5_133.5,-0.30151933
20160101_53.5_134.5,-0.3124845
20160101_53.5_135.5,-0.3257801
20160101_53.5_136.5,-0.34245172
20160101_53.5_137.5,-0.36359924
20160101_53.5_138.5,-0.39016792
20160101_53.5_139.5,-0.4224067
20160101_53.5_140.5,-0.45909736
20160101_53.5_142.5,-0.5330536
20160101_53.5_156.5,0.05753751
20160101_53.5_157.5,0.21948196
20160101_53.5_158.5,0.3408117
20160101_53.5_159.5,0.42364562
20160101_54.5_-164.5,-0.44548398
20160101_54.5_-132.5,0.68094367
20160101_54.5_-130.5,0.6769292
20160101_54.5_-129.5,0.6742735
20160101_54.5_-128.5,0.6710831
20160101_54.5_-127.5,0.6671659
20160101_54.5_-126.5,0.66220033
20160101_54.5_-125.5,0.6556712
20160101_54.5_-124.5,0.6467619
20160101_54.5_-123.5,0.63418835
20160101_54.5_-122.5,0.6159764
20160101_54.5_-121.5,0.5892788
20160101_54.5_-120.5,0.5506248
20160101_54.5_-119.5,0.4974949
20160101_54.5_-118.5,0.4319085
20160101_54.5_-117.5,0.3636565
20160101_54.5_-116.5,0.30762023
20160101_54.5_-115.5,0.27564386
20160101_54.5_-114.5,0.27117023
20160101_54.5_-113.5,0.2896693
20160101_54.5_-112.5,0.32182425
20160101_54.5_-111.5,0.35736573
20160101_54.5_-110.5,0.38829076
20160101_54.5_-109.5,0.41011423
20160101_54.5_-108.5,0.42113137
20160101_54.5_-107.5,0.42095467
20160101_54.5_-106.5,0.40936112
20160101_54.5_-105.5,0.38570738
20160101_54.5_-104.5,0.34881985
20160101_54.5_-103.5,0.297321
20160101_54.5_-102.5,0.23046488
20160101_54.5_-101.5,0.14943027
20160101_54.5_-100.5,0.058496993
20160101_54.5_-99.5,-0.03504905
20160101_54.5_-98.5,-0.123064525
20160101_54.5_-97.5,-0.19953088
20160101_54.5_-96.5,-0.26184052
20160101_54.5_-95.5,-0.30993786
20160101_54.5_-94.5,-0.3448354
20160101_54.5_-93.5,-0.36748058
20160101_54.5_-92.5,-0.37809464
20160101_54.5_-91.5,-0.35862046
20160101_54.5_-90.5,-0.34155357
20160101_54.5_-89.5,-0.30993167
20160101_54.5_-88.5,-0.26555073
20160101_54.5_-87.5,-0.21291372
20160101_54.5_-86.5,-0.15951307
20160101_54.5_-85.5,-0.13406812
20160101_54.5_-84.5,-0.10220716
20160101_54.5_-83.5,-0.08777833
20160101_54.5_-82.5,-0.09034267
20160101_54.5_-78.5,-0.19387172
20160101_54.5_-77.5,-0.22122419
20160101_54.5_-76.5,-0.24455251
20160101_54.5_-75.5,-0.26403472
20160101_54.5_-74.5,-0.28056082
20160101_54.5_-73.5,-0.29501763
20160101_54.5_-72.5,-0.30770186
20160101_54.5_-71.5,-0.3181143
20160101_54.5_-70.5,-0.32501253
20160101_54.5_-69.5,-0.3265272
20160101_54.5_-68.5,-0.32029203
20160101_54.5_-67.5,-0.3036221
20160101_54.5_-66.5,-0.27382258
20160101_54.5_-65.5,-0.22875182
20160101_54.5_-64.5,-0.16766302
20160101_54.5_-63.5,-0.0923016
20160101_54.5_-62.5,-0.008281593
20160101_54.5_-61.5,0.074571066
20160101_54.5_-60.5,0.1455404
20160101_54.5_-59.5,0.1980487
20160101_54.5_-58.5,0.23026106
20160101_54.5_-57.5,0.24177444
20160101_54.5_-8.5,0.54175484
20160101_54.5_-7.5,0.53317744
20160101_54.5_-6.5,0.5155275
20160101_54.5_-5.5,0.48715037
20160101_54.5_-4.5,0.44441557
20160101_54.5_-3.5,0.38173056
20160101_54.5_-2.5,0.29322556
20160101_54.5_-1.5,0.1779736
20160101_54.5_8.5,-0.21408153
20160101_54.5_9.5,-0.13328324
20160101_54.5_10.5,-0.033729896
20160101_54.5_11.5,0.077400774
20160101_54.5_12.5,0.18817014
20160101_54.5_13.5,0.2864407
20160101_54.5_16.5,0.4680498
20160101_54.5_17.5,0.49740258
20160101_54.5_18.5,0.5153973
20160101_54.5_20.5,0.5197709
20160101_54.5_21.5,0.5048119
20160101_54.5_22.5,0.47720414
20160101_54.5_23.5,0.43794072
20160101_54.5_24.5,0.39139313
20160101_54.5_25.5,0.34516776
20160101_54.5_26.5,0.30796042
20160101_54.5_27.5,0.28674343
20160101_54.5_28.5,0.2848538
20160101_54.5_29.5,0.3015294
20160101_54.5_30.5,0.3325491
20160101_54.5_31.5,0.371647
20160101_54.5_32.5,0.4122964
20160101_54.5_33.5,0.4492592
20160101_54.5_34.5,0.47941115
20160101_54.5_35.5,0.50164884
20160101_54.5_36.5,0.51617396
20160101_54.5_37.5,0.52369624
20160101_54.5_38.5,0.52487916
20160101_54.5_39.5,0.5200547
20160101_54.5_40.5,0.50911367
20160101_54.5_41.5,0.49150816
20160101_54.5_42.5,0.4663703
20160101_54.5_43.5,0.43282935
20160101_54.5_44.5,0.39063108
20160101_54.5_45.5,0.34101054
20160101_54.5_46.5,0.2873678
20160101_54.5_47.5,0.23501325
20160101_54.5_48.5,0.18976791
20160101_54.5_49.5,0.15625998
20160101_54.5_50.5,0.1369524
20160101_54.5_51.5,0.13208334
20160101_54.5_52.5,0.14006394
20160101_54.5_53.5,0.15795581
20160101_54.5_54.5,0.18195644
20160101_54.5_55.5,0.20795389
20160101_54.5_56.5,0.23211117
