ID,Target
20160201_20.5_57.5,0.57840663
20160201_20.5_58.5,0.6715215
20160201_20.5_73.5,-0.6681677
20160201_20.5_74.5,-0.7074505
20160201_20.5_75.5,-0.78083605
20160201_20.5_76.5,-1.1169953
20160201_20.5_77.5,-0.99405825
20160201_20.5_78.5,-0.6615203
20160201_20.5_79.5,-0.761513
20160201_20.5_80.5,-0.93495476
20160201_20.5_81.5,-1.3404138
20160201_20.5_82.5,-1.350163
20160201_20.5_83.5,-1.457432
20160201_20.5_84.5,-1.5711659
20160201_20.5_85.5,-1.600261
20160201_20.5_86.5,-1.5836045
20160201_20.5_93.5,-0.32343143
20160201_20.5_94.5,-0.09417379
20160201_20.5_95.5,0.14142963
20160201_20.5_96.5,0.008309364
20160201_20.5_97.5,0.32491627
20160201_20.5_98.5,0.25007126
20160201_20.5_99.5,0.6955647
20160201_20.5_100.5,0.8078554
20160201_20.5_101.5,1.0053197
20160201_20.5_102.5,1.1208545
20160201_20.5_103.5,1.1377367
20160201_20.5_104.5,1.0973588
20160201_20.5_105.5,1.0699056
20160201_20.5_106.5,1.0660342
20160201_20.5_110.5,1.1607361
20160201_21.5_-104.5,0.85005176
20160201_21.5_-103.5,0.8477384
20160201_21.5_-102.5,0.81006
20160201_21.5_-101.5,0.7561648
20160201_21.5_-100.5,0.64366454
20160201_21.5_-99.5,0.21707773
20160201_21.5_-98.5,0.20681371
20160201_21.5_-97.5,0.56178844
20160201_21.5_-88.5,-0.23681505
20160201_21.5_-87.5,-0.12599108
20160201_21.5_-78.5,-0.2405631
20160201_21.5_-77.5,-0.46188733
20160201_21.5_-16.5,0.0
20160201_21.5_-13.5,0.7330565
20160201_21.5_-12.5,0.47868913
20160201_21.5_-11.5,0.6893742
20160201_21.5_-10.5,0.31967035
20160201_21.5_-9.5,0.32712138
20160201_21.5_-8.5,0.14814079
20160201_21.5_-7.5,0.3943166
20160201_21.5_-6.5,0.46291497
20160201_21.5_-5.5,0.45684385
20160201_21.5_-4.5,0.4890774
20160201_21.5_-1.5,0.25066927
20160201_21.5_-0.5,-0.13176382
20160201_21.5_0.5,-0.40378517
20160201_21.5_1.5,-0.4944342
20160201_21.5_2.5,-0.54706657
20160201_21.5_3.5,-0.4169475
20160201_21.5_4.5,-0.45897093
20160201_21.5_5.5,-0.3968204
20160201_21.5_6.5,-0.35546595
20160201_21.5_7.5,-0.34884542
20160201_21.5_8.5,-0.3372371
20160201_21.5_9.5,-0.3261742
20160201_21.5_10.5,-0.33268183
20160201_21.5_11.5,-0.41245767
20160201_21.5_12.5,-0.4500926
20160201_21.5_13.5,-0.47662675
20160201_21.5_14.5,-0.43672854
20160201_21.5_15.5,-0.1906994
20160201_21.5_16.5,0.019889995
20160201_21.5_17.5,0.106889464
20160201_21.5_18.5,0.2718766
20160201_21.5_19.5,0.10516004
20160201_21.5_23.5,-0.28767166
20160201_21.5_24.5,0.017041758
20160201_21.5_25.5,-0.049622715
20160201_21.5_26.5,-0.13346212
20160201_21.5_27.5,-0.19298391
20160201_21.5_28.5,-0.23809631
20160201_21.5_29.5,-0.2972423
20160201_21.5_30.5,-0.35335925
20160201_21.5_31.5,-0.46225858
20160201_21.5_32.5,-0.5697328
20160201_21.5_33.5,-0.7179067
20160201_21.5_34.5,-0.8472042
20160201_21.5_35.5,-0.9595998
20160201_21.5_36.5,-1.0457253
20160201_21.5_39.5,-0.87646115
20160201_21.5_40.5,-0.68388236
20160201_21.5_41.5,-0.4755041
20160201_21.5_42.5,-0.36244208
20160201_21.5_43.5,-0.648471
20160201_21.5_44.5,-0.28696367
20160201_21.5_45.5,-0.23880333
20160201_21.5_46.5,-0.19719952
20160201_21.5_47.5,-0.12886934
20160201_21.5_48.5,-0.1383473
20160201_21.5_49.5,-0.16868338
20160201_21.5_50.5,0.073574156
20160201_21.5_51.5,0.17707843
20160201_21.5_52.5,0.2332654
20160201_21.5_53.5,0.30295575
20160201_21.5_54.5,0.21595733
20160201_21.5_55.5,0.34037814
20160201_21.5_56.5,0.47173047
20160201_21.5_57.5,0.49111432
20160201_21.5_58.5,0.7220863
20160201_21.5_70.5,-1.0870562
20160201_21.5_71.5,-0.9908889
20160201_21.5_72.5,-0.87317914
20160201_21.5_73.5,-0.68326616
20160201_21.5_74.5,-0.5794884
20160201_21.5_75.5,-0.8464991
20160201_21.5_76.5,-0.80931413
20160201_21.5_77.5,-0.46371517
20160201_21.5_78.5,-0.55885875
20160201_21.5_79.5,-0.7378604
20160201_21.5_80.5,-0.9377825
20160201_21.5_81.5,-1.4042823
20160201_21.5_82.5,-1.4201088
20160201_21.5_83.5,-1.5668204
20160201_21.5_84.5,-1.5957713
20160201_21.5_85.5,-1.555388
20160201_21.5_86.5,-1.49911
20160201_21.5_92.5,-0.56562924
20160201_21.5_93.5,-0.18981189
20160201_21.5_94.5,0.09842342
20160201_21.5_95.5,0.32385018
20160201_21.5_96.5,0.5001307
20160201_21.5_97.5,0.65521896
20160201_21.5_98.5,0.7410497
20160201_21.5_99.5,0.9175853
20160201_21.5_100.5,0.99435467
20160201_21.5_101.5,1.0841391
20160201_21.5_102.5,1.1794015
20160201_21.5_103.5,1.2348483
20160201_21.5_104.5,1.2757682
20160201_21.5_105.5,1.2843193
20160201_21.5_106.5,1.3011574
20160201_21.5_107.5,1.3502995
20160201_21.5_109.5,1.4138249
20160201_21.5_110.5,1.4022043
20160201_22.5_-105.5,0.93442106
20160201_22.5_-104.5,0.90714794
20160201_22.5_-103.5,0.92578495
20160201_22.5_-102.5,0.9277034
20160201_22.5_-101.5,0.8221047
20160201_22.5_-100.5,0.78964454
20160201_22.5_-99.5,0.77663326
20160201_22.5_-98.5,0.630839
20160201_22.5_-83.5,0.10531301
20160201_22.5_-81.5,0.07484853
20160201_22.5_-80.5,0.023976848
20160201_22.5_-79.5,0.20275263
20160201_22.5_-78.5,-0.12635958
20160201_22.5_-13.5,1.1554184
20160201_22.5_-12.5,0.93805754
20160201_22.5_-11.5,0.753904
20160201_22.5_-10.5,0.7496666
20160201_22.5_-9.5,0.6059109
20160201_22.5_-8.5,0.45115846
20160201_22.5_-7.5,0.76000315
20160201_22.5_-6.5,0.60120296
20160201_22.5_-5.5,0.3526355
20160201_22.5_-4.5,0.21326739
20160201_22.5_-3.5,0.0688588
20160201_22.5_-2.5,-0.086334944
20160201_22.5_-1.5,-0.3524055
20160201_22.5_-0.5,-0.45994008
20160201_22.5_0.5,-0.6420276
20160201_22.5_1.5,-0.7244389
20160201_22.5_2.5,-0.6315634
20160201_22.5_3.5,-0.5668882
20160201_22.5_4.5,-0.5236471
20160201_22.5_5.5,-0.3506428
20160201_22.5_6.5,-0.28700936
20160201_22.5_7.5,-0.24326247
20160201_22.5_8.5,-0.16233978
20160201_22.5_9.5,-0.15977342
20160201_22.5_10.5,-0.1581294
20160201_22.5_11.5,-0.14196153
20160201_22.5_12.5,-0.13695791
20160201_22.5_13.5,-0.11142343
20160201_22.5_14.5,-0.0018901527
20160201_22.5_15.5,0.082018495
20160201_22.5_16.5,0.13914695
20160201_22.5_17.5,0.15806594
20160201_22.5_18.5,0.1361873
20160201_22.5_19.5,0.08542241
20160201_22.5_20.5,-0.066106156
20160201_22.5_23.5,-0.35057414
20160201_22.5_24.5,-0.4931557
20160201_22.5_25.5,-0.36086547
20160201_22.5_26.5,-0.4830528
20160201_22.5_27.5,-0.5240145
20160201_22.5_28.5,-0.51648474
20160201_22.5_29.5,-0.5117687
20160201_22.5_30.5,-0.53622466
20160201_22.5_31.5,-0.6038089
20160201_22.5_32.5,-0.67198586
20160201_22.5_33.5,-0.745016
20160201_22.5_34.5,-0.8136622
20160201_22.5_35.5,-1.0056498
20160201_22.5_39.5,-0.8238398
20160201_22.5_40.5,-0.66654027
20160201_22.5_41.5,-0.8136269
20160201_22.5_42.5,-0.37807155
20160201_22.5_43.5,-0.3502282
20160201_22.5_44.5,-0.3374574
20160201_22.5_45.5,-0.5826248
20160201_22.5_46.5,-0.29295295
20160201_22.5_47.5,-0.24102248
20160201_22.5_48.5,-0.18267956
20160201_22.5_49.5,-0.14024645
20160201_22.5_50.5,-0.026979685
20160201_22.5_51.5,-0.010087214
20160201_22.5_52.5,0.20049614
20160201_22.5_53.5,0.24321552
20160201_22.5_54.5,0.3790386
20160201_22.5_55.5,0.3629534
20160201_22.5_56.5,0.3873154
20160201_22.5_57.5,0.40683848
20160201_22.5_58.5,0.5550281
20160201_22.5_59.5,0.6247444
20160201_22.5_69.5,-1.2893428
20160201_22.5_70.5,-1.0306495
20160201_22.5_71.5,-1.0253892
20160201_22.5_72.5,-1.0512465
20160201_22.5_73.5,-0.9911538
20160201_22.5_74.5,-0.87306535
20160201_22.5_75.5,-0.81591547
20160201_22.5_76.5,-0.6625627
20160201_22.5_77.5,-0.68396586
20160201_22.5_78.5,-0.5535799
20160201_22.5_79.5,-0.6576054
20160201_22.5_80.5,-1.1049101
20160201_22.5_81.5,-1.3574675
20160201_22.5_82.5,-1.5091658
20160201_22.5_83.5,-1.5869987
20160201_22.5_84.5,-1.4010937
20160201_22.5_85.5,-1.4408587
20160201_22.5_86.5,-1.3946536
20160201_22.5_87.5,-1.2946255
20160201_22.5_88.5,-1.1671193
20160201_22.5_89.5,-1.0816685
20160201_22.5_90.5,-0.9432665
20160201_22.5_91.5,-0.8489379
20160201_22.5_92.5,-0.603019
20160201_22.5_93.5,-0.19002688
20160201_22.5_94.5,0.1552648
20160201_22.5_95.5,0.37170064
20160201_22.5_96.5,0.58183265
20160201_22.5_97.5,0.78084177
20160201_22.5_98.5,0.87515414
20160201_22.5_99.5,1.0103701
20160201_22.5_100.5,1.0965927
20160201_22.5_101.5,1.1556236
20160201_22.5_102.5,1.2076151
20160201_22.5_103.5,1.3162098
20160201_22.5_104.5,1.3651121
20160201_22.5_105.5,1.3541007
20160201_22.5_106.5,1.4386865
20160201_22.5_107.5,1.474821
20160201_22.5_108.5,1.5135212
20160201_22.5_109.5,1.552917
20160201_22.5_110.5,1.544237
20160201_22.5_111.5,1.533947
20160201_22.5_112.5,1.5102588
20160201_22.5_113.5,1.5160856
20160201_22.5_114.5,1.5158892
20160201_22.5_120.5,1.591968
20160201_23.5_-109.5,0.7829276
20160201_23.5_-106.5,0.8725358
20160201_23.5_-105.5,0.85247874
20160201_23.5_-104.5,0.74691355
20160201_23.5_-103.5,0.9261384
20160201_23.5_-102.5,0.9175478
20160201_23.5_-101.5,0.8615738
20160201_23.5_-100.5,1.0613109
20160201_23.5_-99.5,0.69089043
20160201_23.5_-98.5,0.7922474
20160201_23.5_-14.5,0.7311272
20160201_23.5_-13.5,1.2163925
20160201_23.5_-12.5,1.2568517
20160201_23.5_-11.5,1.1283282
20160201_23.5_-10.5,1.1565832
20160201_23.5_-9.5,1.0472369
20160201_23.5_-8.5,0.9646852
20160201_23.5_-7.5,1.0194981
20160201_23.5_-6.5,0.6156933
20160201_23.5_-5.5,0.39484602
20160201_23.5_-3.5,-0.010413945
20160201_23.5_-2.5,-0.22281507
20160201_23.5_-1.5,-0.37462306
20160201_23.5_-0.5,-0.5274482
20160201_23.5_0.5,-0.68315315
20160201_23.5_1.5,-0.7169324
20160201_23.5_2.5,-0.6398846
20160201_23.5_3.5,-0.75767267
20160201_23.5_4.5,-0.71202743
20160201_23.5_5.5,-0.6103832
20160201_23.5_6.5,-0.30758414
20160201_23.5_7.5,-0.26856694
20160201_23.5_8.5,-0.17814752
20160201_23.5_9.5,-0.16712204
20160201_23.5_10.5,-0.122119114
20160201_23.5_11.5,-0.12973492
20160201_23.5_12.5,-0.0814265
20160201_23.5_13.5,0.010235816
20160201_23.5_14.5,0.106603354
20160201_23.5_15.5,0.1697965
20160201_23.5_16.5,0.20335588
20160201_23.5_17.5,0.19120732
20160201_23.5_18.5,0.14334333
20160201_23.5_19.5,0.09290627
20160201_23.5_20.5,-0.04409489
20160201_23.5_21.5,-0.229884
20160201_23.5_22.5,-0.40348208
20160201_23.5_23.5,-0.5463158
20160201_23.5_24.5,-0.64008343
20160201_23.5_25.5,-0.64685845
20160201_23.5_26.5,-0.696053
20160201_23.5_27.5,-0.7588754
20160201_23.5_28.5,-0.7521934
20160201_23.5_29.5,-0.7259835
20160201_23.5_30.5,-0.69568133
20160201_23.5_31.5,-0.56894445
20160201_23.5_32.5,-0.753665
20160201_23.5_33.5,-0.7746625
20160201_23.5_34.5,-0.79733264
20160201_23.5_35.5,-0.9048878
20160201_23.5_39.5,-0.8143887
20160201_23.5_40.5,-0.71335995
20160201_23.5_41.5,-0.5843596
20160201_23.5_42.5,-0.45547175
20160201_23.5_43.5,-0.43938327
20160201_23.5_44.5,-0.4309465
20160201_23.5_45.5,-0.3726277
20160201_23.5_46.5,-0.37731662
20160201_23.5_47.5,-0.38228264
20160201_23.5_48.5,-0.3307188
20160201_23.5_49.5,-0.20578963
20160201_23.5_50.5,-0.082275644
20160201_23.5_51.5,-0.16394378
20160201_23.5_52.5,0.17482346
20160201_23.5_53.5,0.29312426
20160201_23.5_54.5,0.40422058
20160201_23.5_55.5,0.42980722
20160201_23.5_56.5,0.44989395
20160201_23.5_57.5,0.48424613
20160201_23.5_58.5,0.038253248
20160201_23.5_68.5,-0.91318107
20160201_23.5_69.5,-0.83829844
20160201_23.5_70.5,-0.8451048
20160201_23.5_71.5,-0.8722583
20160201_23.5_72.5,-0.85048324
20160201_23.5_73.5,-0.9981899
20160201_23.5_74.5,-0.7090851
20160201_23.5_75.5,-0.5980711
20160201_23.5_76.5,-0.5996617
20160201_23.5_77.5,-0.6884546
20160201_23.5_78.5,-0.8073257
20160201_23.5_79.5,-1.0050435
20160201_23.5_80.5,-1.2857537
20160201_23.5_81.5,-1.3509722
20160201_23.5_82.5,-1.4713511
20160201_23.5_83.5,-1.6526303
20160201_23.5_84.5,-1.6976299
20160201_23.5_85.5,-1.4293731
20160201_23.5_86.5,-1.3652006
20160201_23.5_87.5,-1.2205257
20160201_23.5_88.5,-1.1641767
20160201_23.5_89.5,-1.0801336
20160201_23.5_90.5,-0.99797213
20160201_23.5_91.5,-0.90790325
20160201_23.5_92.5,-0.7256377
20160201_23.5_93.5,-0.36547905
20160201_23.5_94.5,-0.020597935
20160201_23.5_95.5,0.33933538
20160201_23.5_96.5,0.6048597
20160201_23.5_97.5,0.84089077
20160201_23.5_98.5,0.9657791
20160201_23.5_99.5,1.0632768
20160201_23.5_100.5,1.1451428
20160201_23.5_101.5,1.1949886
20160201_23.5_102.5,1.3061235
20160201_23.5_103.5,1.4284222
20160201_23.5_104.5,1.4552882
20160201_23.5_105.5,1.4704599
20160201_23.5_106.5,1.4794676
20160201_23.5_107.5,1.5520748
20160201_23.5_108.5,1.59805
20160201_23.5_109.5,1.6160438
20160201_23.5_110.5,1.6002885
20160201_23.5_111.5,1.6099775
20160201_23.5_112.5,1.615732
20160201_23.5_113.5,1.6379471
20160201_23.5_114.5,1.6560525
20160201_23.5_115.5,1.6802704
20160201_23.5_116.5,1.8031547
20160201_23.5_120.5,1.8271691
20160201_23.5_121.5,1.6393175
20160201_24.5_-111.5,0.80955344
20160201_24.5_-110.5,0.577026
20160201_24.5_-107.5,0.5579791
20160201_24.5_-106.5,0.96359074
20160201_24.5_-105.5,0.5535422
20160201_24.5_-104.5,0.2999311
20160201_24.5_-103.5,0.5621893
20160201_24.5_-102.5,0.6714601
20160201_24.5_-101.5,0.78692067
20160201_24.5_-100.5,0.75137186
20160201_24.5_-99.5,0.6238371
20160201_24.5_-98.5,1.0677834
20160201_24.5_-13.5,0.9615686
20160201_24.5_-12.5,1.3679447
20160201_24.5_-11.5,1.5651879
20160201_24.5_-10.5,1.576715
20160201_24.5_-9.5,1.7269478
20160201_24.5_-8.5,1.658855
20160201_24.5_-7.5,1.2414396
20160201_24.5_-6.5,0.88506496
20160201_24.5_-5.5,0.5077132
20160201_24.5_-4.5,0.21954998
20160201_24.5_-3.5,-0.020950496
20160201_24.5_-2.5,-0.30334532
20160201_24.5_-1.5,-0.21627316
20160201_24.5_-0.5,-0.3104403
20160201_24.5_0.5,-0.4057022
20160201_24.5_1.5,-0.52369964
20160201_24.5_2.5,-0.5699395
20160201_24.5_3.5,-0.59802127
20160201_24.5_4.5,-0.74207556
20160201_24.5_5.5,-0.6795374
20160201_24.5_6.5,-0.53540134
20160201_24.5_7.5,-0.43766138
20160201_24.5_8.5,-0.3765608
20160201_24.5_9.5,-0.25796866
20160201_24.5_10.5,-0.19676718
20160201_24.5_11.5,-0.14140685
20160201_24.5_12.5,-0.08059953
20160201_24.5_13.5,-0.041263252
20160201_24.5_14.5,0.039488673
20160201_24.5_15.5,0.1236428
20160201_24.5_16.5,0.16845405
20160201_24.5_17.5,0.15295553
20160201_24.5_18.5,0.09359625
20160201_24.5_19.5,0.04039353
20160201_24.5_20.5,-0.042001337
20160201_24.5_21.5,-0.16565122
20160201_24.5_22.5,-0.33655357
20160201_24.5_23.5,-0.5240933
20160201_24.5_24.5,-0.6892185
20160201_24.5_25.5,-0.7729301
20160201_24.5_26.5,-0.8335078
20160201_24.5_27.5,-0.8745204
20160201_24.5_28.5,-0.9147174
20160201_24.5_29.5,-0.89442253
20160201_24.5_30.5,-0.8614506
20160201_24.5_31.5,-0.83023477
20160201_24.5_32.5,-0.86156756
20160201_24.5_33.5,-0.8079872
20160201_24.5_34.5,-0.7190093
20160201_24.5_37.5,-0.6048659
20160201_24.5_38.5,-0.7705116
20160201_24.5_39.5,-0.7305
20160201_24.5_40.5,-0.7230672
20160201_24.5_41.5,-0.64878017
20160201_24.5_42.5,-0.5865102
20160201_24.5_43.5,-0.4918313
20160201_24.5_44.5,-0.46923077
20160201_24.5_45.5,-0.46256173
20160201_24.5_46.5,-0.40800175
20160201_24.5_47.5,-0.39074475
20160201_24.5_48.5,-0.35934526
20160201_24.5_49.5,-0.24631298
20160201_24.5_50.5,-0.14114362
20160201_24.5_51.5,-0.006086126
20160201_24.5_54.5,0.28566602
20160201_24.5_55.5,0.31180978
20160201_24.5_56.5,0.23492816
20160201_24.5_67.5,-0.450753
20160201_24.5_68.5,-0.53463024
20160201_24.5_69.5,-0.59635794
20160201_24.5_70.5,-0.66420984
20160201_24.5_71.5,-0.6674466
20160201_24.5_72.5,-0.73895633
20160201_24.5_73.5,-0.8611508
20160201_24.5_74.5,-0.9390646
20160201_24.5_75.5,-1.1952616
20160201_24.5_76.5,-1.100883
20160201_24.5_77.5,-1.1982523
20160201_24.5_78.5,-1.2865809
20160201_24.5_79.5,-1.4266291
20160201_24.5_80.5,-1.4164903
20160201_24.5_81.5,-1.4406433
20160201_24.5_82.5,-1.3629115
20160201_24.5_83.5,-1.585455
20160201_24.5_84.5,-1.8289065
20160201_24.5_85.5,-1.693701
20160201_24.5_86.5,-1.3062068
20160201_24.5_87.5,-1.192271
20160201_24.5_88.5,-1.1571803
20160201_24.5_89.5,-0.9897311
20160201_24.5_90.5,-1.0204437
20160201_24.5_91.5,-0.8962221
20160201_24.5_92.5,-0.7870714
20160201_24.5_93.5,-0.5323576
20160201_24.5_94.5,-0.2284683
20160201_24.5_95.5,0.10321608
20160201_24.5_96.5,0.41724655
20160201_24.5_97.5,0.6324838
20160201_24.5_98.5,0.7995462
20160201_24.5_99.5,0.9393673
20160201_24.5_100.5,1.053896
20160201_24.5_101.5,1.1886251
20160201_24.5_102.5,1.3080171
20160201_24.5_103.5,1.4045382
20160201_24.5_104.5,1.441313
20160201_24.5_105.5,1.4890647
20160201_24.5_106.5,1.5244606
20160201_24.5_107.5,1.8351034
20160201_24.5_108.5,1.6180587
20160201_24.5_109.5,1.6219039
20160201_24.5_110.5,1.6038444
20160201_24.5_111.5,1.590215
20160201_24.5_112.5,1.6322229
20160201_24.5_113.5,1.6950321
20160201_24.5_114.5,1.7795103
20160201_24.5_115.5,1.8238363
20160201_24.5_116.5,1.8870485
20160201_24.5_117.5,2.0232213
20160201_24.5_121.5,1.7702458
20160201_25.5_-111.5,0.6035515
20160201_25.5_-108.5,0.52830064
20160201_25.5_-107.5,0.5029857
20160201_25.5_-106.5,0.34224665
20160201_25.5_-105.5,0.24592713
20160201_25.5_-104.5,0.28366762
20160201_25.5_-103.5,0.38391036
20160201_25.5_-102.5,0.47593504
20160201_25.5_-101.5,0.66144323
20160201_25.5_-100.5,0.4578056
20160201_25.5_-99.5,0.47203112
20160201_25.5_-98.5,1.0374043
20160201_25.5_-97.5,0.35072598
20160201_25.5_-80.5,0.41220897
20160201_25.5_-14.5,0.56791216
20160201_25.5_-13.5,0.7489639
20160201_25.5_-12.5,1.2781987
20160201_25.5_-11.5,1.5359101
20160201_25.5_-10.5,1.7763656
20160201_25.5_-9.5,1.7463325
20160201_25.5_-8.5,2.0039954
20160201_25.5_-7.5,1.7774433
20160201_25.5_-6.5,1.3610523
20160201_25.5_-5.5,0.9384577
20160201_25.5_-4.5,0.54995096
20160201_25.5_-3.5,0.01743406
20160201_25.5_-2.5,-0.16441487
20160201_25.5_-1.5,-0.3878513
20160201_25.5_-0.5,-0.21393856
20160201_25.5_0.5,-0.33193403
20160201_25.5_1.5,-0.46727213
20160201_25.5_2.5,-0.6169696
20160201_25.5_3.5,-0.66819817
20160201_25.5_4.5,-0.6767641
20160201_25.5_5.5,-0.674061
20160201_25.5_6.5,-0.6406444
20160201_25.5_7.5,-0.7210586
20160201_25.5_8.5,-0.51835424
20160201_25.5_9.5,-0.4131533
20160201_25.5_10.5,-0.3244278
20160201_25.5_11.5,-0.26491952
20160201_25.5_12.5,-0.17409456
20160201_25.5_13.5,-0.07821426
20160201_25.5_14.5,-0.024463683
20160201_25.5_15.5,0.022522867
20160201_25.5_16.5,0.048065364
20160201_25.5_17.5,0.07170987
20160201_25.5_18.5,0.04578954
20160201_25.5_19.5,-0.0024665594
20160201_25.5_20.5,-0.045817524
20160201_25.5_21.5,-0.10064046
20160201_25.5_22.5,-0.16311094
20160201_25.5_23.5,-0.30112547
20160201_25.5_24.5,-0.4520788
20160201_25.5_25.5,-0.61984503
20160201_25.5_26.5,-0.7918968
20160201_25.5_27.5,-0.89610326
20160201_25.5_28.5,-0.95461106
20160201_25.5_29.5,-0.9478241
20160201_25.5_30.5,-0.8569602
20160201_25.5_31.5,-0.7880426
20160201_25.5_32.5,-0.68723714
20160201_25.5_33.5,-0.6186848
20160201_25.5_34.5,-0.47063148
20160201_25.5_37.5,-0.664652
20160201_25.5_38.5,-0.68920994
20160201_25.5_39.5,-0.6535964
20160201_25.5_40.5,-0.42802912
20160201_25.5_41.5,-0.6382331
20160201_25.5_42.5,-0.6111555
20160201_25.5_43.5,-0.5839176
20160201_25.5_44.5,-0.5555357
20160201_25.5_45.5,-0.5407792
20160201_25.5_46.5,-0.49356478
20160201_25.5_47.5,-0.4534313
20160201_25.5_48.5,-0.3757689
20160201_25.5_49.5,-0.26394174
20160201_25.5_50.5,-0.15266787
20160201_25.5_51.5,-0.013183951
20160201_25.5_59.5,-0.7205978
20160201_25.5_60.5,-0.7706159
20160201_25.5_61.5,-0.8815571
20160201_25.5_62.5,-0.88864595
20160201_25.5_63.5,-0.27929324
20160201_25.5_64.5,-0.34288782
20160201_25.5_65.5,-0.28848714
20160201_25.5_66.5,-0.71774673
20160201_25.5_67.5,-0.4310203
20160201_25.5_68.5,-0.405598
20160201_25.5_69.5,-0.46522185
20160201_25.5_70.5,-0.540224
20160201_25.5_71.5,-0.5711067
20160201_25.5_72.5,-0.61348754
20160201_25.5_73.5,-0.6551975
20160201_25.5_74.5,-0.7893851
20160201_25.5_75.5,-0.88468313
20160201_25.5_76.5,-0.95943636
20160201_25.5_77.5,-1.0635192
20160201_25.5_78.5,-1.2323774
20160201_25.5_79.5,-1.4212055
20160201_25.5_80.5,-1.6852152
20160201_25.5_81.5,-1.8088775
20160201_25.5_82.5,-1.7468365
20160201_25.5_83.5,-1.5369389
20160201_25.5_84.5,-1.5904901
20160201_25.5_85.5,-1.545884
20160201_25.5_86.5,-1.1778951
20160201_25.5_87.5,-1.1023352
20160201_25.5_88.5,-1.1090587
20160201_25.5_89.5,-0.66973865
20160201_25.5_90.5,-0.6776296
20160201_25.5_91.5,-0.49438968
20160201_25.5_92.5,-0.626075
20160201_25.5_93.5,-0.6609292
20160201_25.5_94.5,-0.48559126
20160201_25.5_95.5,-0.25479746
20160201_25.5_96.5,0.031787515
20160201_25.5_97.5,0.27957553
20160201_25.5_98.5,0.5070159
20160201_25.5_99.5,0.69447654
20160201_25.5_100.5,0.8714427
20160201_25.5_101.5,1.032145
20160201_25.5_102.5,1.1884166
20160201_25.5_103.5,1.2428275
20160201_25.5_104.5,1.3557873
20160201_25.5_105.5,1.4310639
20160201_25.5_106.5,1.4816588
20160201_25.5_107.5,1.5413111
20160201_25.5_108.5,1.5738182
20160201_25.5_109.5,1.5594339
20160201_25.5_110.5,1.5734895
20160201_25.5_111.5,1.6804414
20160201_25.5_112.5,1.6904383
20160201_25.5_113.5,1.7714709
20160201_25.5_114.5,1.8715801
20160201_25.5_115.5,1.9566247
20160201_25.5_116.5,2.023336
20160201_25.5_117.5,2.0635042
20160201_25.5_118.5,2.1396408
20160201_25.5_119.5,2.0928936
20160201_26.5_-112.5,0.3245869
20160201_26.5_-111.5,0.39418566
20160201_26.5_-108.5,0.39767712
20160201_26.5_-107.5,0.44818237
20160201_26.5_-106.5,-0.016980723
20160201_26.5_-105.5,-0.073458984
20160201_26.5_-104.5,-0.05467017
20160201_26.5_-103.5,0.14246053
20160201_26.5_-102.5,0.418563
20160201_26.5_-101.5,0.107100576
20160201_26.5_-100.5,0.5223782
20160201_26.5_-99.5,0.45782885
20160201_26.5_-98.5,0.3761425
20160201_26.5_-97.5,0.629301
20160201_26.5_-81.5,0.33519036
20160201_26.5_-80.5,0.46929067
20160201_26.5_-13.5,0.6317009
20160201_26.5_-12.5,0.9817896
20160201_26.5_-11.5,1.3310031
20160201_26.5_-10.5,1.653733
20160201_26.5_-9.5,1.7798833
20160201_26.5_-8.5,1.929408
20160201_26.5_-7.5,1.8192834
20160201_26.5_-6.5,1.4372602
20160201_26.5_-5.5,1.1296427
20160201_26.5_-4.5,0.75233674
20160201_26.5_-3.5,0.3507371
20160201_26.5_-2.5,0.016659863
20160201_26.5_-1.5,-0.26095682
20160201_26.5_-0.5,-0.17550768
20160201_26.5_0.5,-0.2930718
20160201_26.5_1.5,-0.42657897
20160201_26.5_2.5,-0.5487007
20160201_26.5_3.5,-0.64479584
20160201_26.5_4.5,-0.7258569
20160201_26.5_5.5,-0.7508498
20160201_26.5_6.5,-0.79806703
20160201_26.5_7.5,-0.8392116
20160201_26.5_8.5,-0.7116982
20160201_26.5_9.5,-0.5727701
20160201_26.5_10.5,-0.4459064
20160201_26.5_11.5,-0.38536805
20160201_26.5_12.5,-0.2751927
20160201_26.5_13.5,-0.19959223
20160201_26.5_14.5,-0.13166793
20160201_26.5_15.5,-0.070319265
20160201_26.5_16.5,-0.046667337
20160201_26.5_17.5,-0.005610913
20160201_26.5_18.5,-0.007087767
20160201_26.5_19.5,-0.02355802
20160201_26.5_20.5,-0.016755015
20160201_26.5_21.5,-0.013258129
20160201_26.5_22.5,-0.00882858
20160201_26.5_23.5,-0.080170974
20160201_26.5_24.5,-0.20058295
20160201_26.5_25.5,-0.36957887
20160201_26.5_26.5,-0.54848367
20160201_26.5_27.5,-0.67542374
20160201_26.5_28.5,-0.8648274
20160201_26.5_29.5,-0.5966639
20160201_26.5_30.5,-0.5222335
20160201_26.5_31.5,-0.44385457
20160201_26.5_32.5,-0.4597479
20160201_26.5_33.5,-0.3228708
20160201_26.5_36.5,0.009456664
20160201_26.5_37.5,-0.58847207
20160201_26.5_38.5,-0.6187116
20160201_26.5_39.5,-0.68400246
20160201_26.5_40.5,-0.6733295
20160201_26.5_41.5,-0.649068
20160201_26.5_42.5,-0.60732764
